unit_id,num_links,num_links_with_feasible_candidates,avg_feasible_candidates_per_link,median_feasible_candidates_per_link,max_feasible_candidates_per_link,avg_feasible_corridors_per_link,median_feasible_corridors_per_link,max_feasible_corridors_per_link,share_links_with_parallel_ambiguity,share_links_with_many_candidates,share_links_with_large_landing_radius,share_links_with_rtt_inconclusive,share_links_with_multi_segment_possible,share_links_with_domestic_submarine_candidate,share_links_with_only_low_support_feasible_candidates
probe_country=AE|service_id=F-Root,24,24,8.708333333333334,14.0,14,1.0,1.0,1,0.6666666666666666,0.5833333333333334,0.0,0.7916666666666666,0.08333333333333333,0.8333333333333334,0.5
probe_country=AT|service_id=F-Root,2,2,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=AU|service_id=F-Root,386,386,2.9740932642487046,3.0,3,1.0,1.0,1,0.007772020725388601,0.9870466321243523,0.0,0.9119170984455959,0.0,1.0,0.6709844559585493
probe_country=AX|service_id=F-Root,6,6,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666
probe_country=BB|service_id=F-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.5,0.0,0.0,1.0
probe_country=BH|service_id=F-Root,6,6,4.0,4.0,4,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.16666666666666666
probe_country=BJ|service_id=F-Root,20,20,1.3,1.0,2,1.0,1.0,1,0.0,0.0,0.0,0.4,0.4,0.6,1.0
probe_country=CA|service_id=F-Root,361,361,2.0138504155124655,2.0,3,1.0,1.0,1,0.0,0.9418282548476454,0.0,0.817174515235457,0.0,0.9667590027700831,0.6952908587257618
probe_country=CD|service_id=F-Root,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
probe_country=CH|service_id=F-Root,71,71,1.6901408450704225,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.971830985915493,0.0,1.0,1.0
probe_country=CK|service_id=F-Root,3,3,3.0,3.0,3,1.0,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
probe_country=CN|service_id=F-Root,35,35,4.742857142857143,2.0,14,1.0,1.0,1,0.22857142857142856,0.22857142857142856,0.0,0.8285714285714286,0.0,1.0,0.7142857142857143
probe_country=CR|service_id=F-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=CV|service_id=F-Root,18,18,1.0,1.0,1,1.0,1.0,1,0.0,0.3333333333333333,0.0,0.7777777777777778,0.0,0.8888888888888888,0.8333333333333334
probe_country=CW|service_id=F-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
probe_country=DE|service_id=F-Root,35,35,3.6,2.0,14,1.0,1.0,1,0.17142857142857143,0.17142857142857143,0.0,0.9142857142857143,0.0,1.0,0.9428571428571428
probe_country=DJ|service_id=F-Root,4,4,2.5,2.5,4,1.0,1.0,1,0.5,0.0,0.0,0.0,0.0,0.0,0.5
probe_country=DK|service_id=F-Root,618,618,5.3705501618122975,6.0,7,1.0129449838187703,1.0,2,0.9093851132686084,0.8818770226537217,0.0,0.9093851132686084,0.0,0.9401294498381877,0.44983818770226536
probe_country=DO|service_id=F-Root,4,4,1.5,1.5,2,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=EE|service_id=F-Root,12,12,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
probe_country=ES|service_id=F-Root,28,28,1.25,1.0,3,1.1071428571428572,1.0,2,0.0,0.0,0.0,0.8928571428571429,0.0,0.9642857142857143,0.7857142857142857
probe_country=FI|service_id=F-Root,19,19,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,1.0
probe_country=FJ|service_id=F-Root,4,4,3.0,3.0,3,1.0,1.0,1,0.0,1.0,0.0,0.75,0.0,1.0,1.0
probe_country=FM|service_id=F-Root,9,9,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0
probe_country=GB|service_id=F-Root,2,2,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
probe_country=GG|service_id=F-Root,4,4,3.0,3.0,3,1.0,1.0,1,0.0,1.0,0.0,0.5,0.0,1.0,0.5
probe_country=GH|service_id=F-Root,4,4,6.0,6.0,6,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0
