country,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,analysis_scope
CO,3,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.3333333333333333,0.6666666666666666,1.0,1.0986122886681096,0.9999999999999998,2.9999999999999996,0.9999999999999998,-0.9999999999999998,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,0.0,1.0,transition_near_country
CW,8,0.875,1.0,1.0,0.37677016125643675,0.5435644431995964,1.4575692649810903,severe_network_transition_concentration,0.75,1.0,1.0,0.5623351446188083,0.8112781244591328,1.7547653506033232,0.26771368125953643,-0.26771368125953643,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",8,4,0.0,1.0,transition_near_country
CY,16,0.125,0.25,0.375,2.252728336819822,0.9783474859079387,9.513656920021766,broad_network_transition_distribution,0.375,0.53125,0.6875,1.651669962228313,0.9218145574751188,5.215682551402701,-0.056532928432819984,0.056532928432819984,broad_corridor_observation_distribution,network_and_physical_both_broad,0.1875,False,False,False,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,14,8,0.375,0.625,transition_near_country
DE,2,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,transition_near_country
DJ,5,0.6,0.8,1.0,0.9502705392332347,0.8649735207179272,2.586409289858933,moderate_network_transition_concentration,0.4,0.6000000000000001,0.8,1.3321790402101223,0.9609640474436812,3.7892914162759954,0.09599052672575403,-0.09599052672575403,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.4,False,False,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,maximum_country_fallback_share",5,3,0.0,1.0,transition_near_country
DK,85,0.32941176470588235,0.43529411764705883,0.5176470588235293,2.41855817566624,0.8213986408884334,11.229656444920659,broad_network_transition_distribution,0.4588235294117647,0.8470588235294118,0.9647058823529412,1.0945884150386125,0.7895786390953584,2.9879526339063385,-0.03182000179307498,0.03182000179307498,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.12941176470588237,True,True,True,True,True,auditable,,85,44,0.11764705882352941,0.8823529411764706,transition_near_country
DO,5,0.6,0.8,1.0,0.9502705392332347,0.8649735207179272,2.586409289858933,moderate_network_transition_concentration,0.6,0.8,1.0,0.9502705392332347,0.8649735207179272,2.586409289858933,0.0,0.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",5,5,0.2,0.8,transition_near_country
EE,23,0.21739130434782608,0.43478260869565216,0.6086956521739131,1.8932755909543664,0.9104731020353287,6.641086575268753,broad_network_transition_distribution,0.5217391304347826,0.7391304347826086,0.9565217391304348,1.1392655671553669,0.8218063919953,3.1244728068710987,-0.08866671004002868,0.08866671004002868,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,False,False,False,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,23,14,0.30434782608695654,0.6956521739130435,transition_near_country
ES,32,0.5625,0.84375,0.875,1.2219323766073222,0.6279490228264328,3.3937393840517105,moderate_network_transition_concentration,0.53125,0.96875,1.0,0.806003732063186,0.733656213731539,2.238942669899854,0.10570719090510616,-0.10570719090510616,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.03125,True,True,True,True,True,auditable,,32,25,0.0,1.0,transition_near_country
FI,150,0.37333333333333335,0.43333333333333335,0.4866666666666667,2.6705592482662324,0.7573131645570806,14.448046979071854,broad_network_transition_distribution,0.345,0.585,0.8083333333333333,1.699614340281647,0.708794232826598,5.471836717744955,-0.048518931730482606,0.048518931730482606,weak_corridor_observation_concentration,network_and_physical_both_broad,0.08666666666666667,True,True,True,True,True,auditable,,119,52,0.3533333333333334,0.6466666666666668,transition_near_country
FJ,4,0.5,0.75,1.0,1.0397207708399179,0.946394630357186,2.82842712474619,weak_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,-0.946394630357186,0.946394630357186,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.25,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,3,0.0,1.0,transition_near_country
FR,288,0.2743055555555556,0.5034722222222222,0.5798611111111112,2.711203062233746,0.6930437419390948,15.0473675493875,broad_network_transition_distribution,0.265625,0.5277777777777778,0.625,2.399620970970389,0.6804808964425394,11.01899906850611,-0.012562845496555397,0.012562845496555397,broad_corridor_observation_distribution,network_and_physical_both_broad,0.03125,True,True,True,True,True,auditable,,288,171,0.010416666666666666,0.9895833333333334,transition_near_country
GB,10,0.3,0.4,0.5,1.9730014063936128,0.9488131148903386,7.192230933248643,broad_network_transition_distribution,0.25,0.5,0.7,1.9360688002443833,0.8074034017277866,6.931448431551462,-0.14140971316255202,0.14140971316255202,broad_corridor_observation_distribution,network_and_physical_both_broad,0.2,False,False,False,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,10,8,0.2,0.8000000000000002,transition_near_country
GH,1,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
GP,1,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,1.0,-1.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,transition_near_country
GQ,1,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
GT,3,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,0.0,1.0,transition_near_country
GU,24,0.375,0.5,0.625,1.8483924814931876,0.8888888888888891,6.349604207872798,broad_network_transition_distribution,0.5,0.7083333333333334,0.8333333333333334,1.405212139233332,0.7842638274649335,4.0763914120979035,-0.10462506142395556,0.10462506142395556,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,False,False,False,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,12,7,0.5,0.5,transition_near_country
HK,264,0.3143939393939394,0.4015151515151515,0.4356060606060606,3.29401747577975,0.7560793265779667,26.950921124288048,broad_network_transition_distribution,0.6363636363636364,0.75,0.8257575757575757,1.4127591091895049,0.5353271766155484,4.107272197221076,-0.22075214996241832,0.22075214996241832,weak_corridor_observation_concentration,network_and_physical_both_broad,0.07954545454545454,True,True,True,True,True,auditable,,245,158,0.2916666666666667,0.7083333333333334,transition_near_country
HN,9,0.5555555555555556,0.7777777777777778,1.0,0.9950269901795212,0.9057125980138371,2.7047973432601427,weak_network_transition_concentration,0.3333333333333333,0.6666666666666666,1.0,1.0986122886681096,0.9999999999999998,2.9999999999999996,0.0942874019861627,-0.0942874019861627,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",9,6,0.0,1.0,transition_near_country
ID,110,0.19090909090909092,0.2545454545454545,0.3090909090909091,3.5204021535181527,0.8825310185309683,33.79801772291609,broad_network_transition_distribution,0.24242424242424243,0.47575757575757577,0.5575757575757576,2.3726184103576142,0.7675787201757266,10.725439149944952,-0.11495229835524168,0.11495229835524168,broad_corridor_observation_distribution,network_and_physical_both_broad,0.09090909090909091,True,True,True,True,True,auditable,,82,60,0.5727272727272725,0.42727272727272714,transition_near_country
IE,6,0.8333333333333334,1.0,1.0,0.45056120886630463,0.6500224216483541,1.5691925832141966,severe_network_transition_concentration,0.4166666666666667,0.8333333333333334,0.9166666666666667,1.14370838942625,0.8250112108241772,3.1383851664283937,0.17498878917582306,-0.17498878917582306,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",6,5,0.0,1.0,transition_near_country
IL,51,0.6470588235294118,0.7254901960784315,0.7843137254901961,1.4144796146412395,0.5898838163146825,4.114344863964325,broad_network_transition_distribution,0.2875816993464052,0.5751633986928104,0.8627450980392156,1.347771235971505,0.9722114391944396,3.848837812984599,0.3823276228797572,-0.3823276228797572,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,26,18,0.8627450980392157,0.13725490196078433,transition_near_country
IM,1,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
IN,51,0.43137254901960786,0.5882352941176471,0.7058823529411765,1.833734923794647,0.7647268605082397,6.25721328460765,broad_network_transition_distribution,0.29411764705882354,0.5686274509803921,0.7352941176470589,1.7150313139977071,0.8247557238912583,5.556849516810046,0.060028863383018605,-0.060028863383018605,broad_corridor_observation_distribution,network_and_physical_both_broad,0.17647058823529413,True,True,True,True,True,auditable,,50,28,0.3333333333333333,0.6666666666666666,transition_near_country
IT,33,0.30303030303030304,0.5151515151515151,0.696969696969697,1.8921755544005552,0.8217614020683873,6.633785153930392,broad_network_transition_distribution,0.2727272727272727,0.48484848484848486,0.6060606060606061,2.1222713994747333,0.8041778310985513,8.350082336515886,-0.017583570969835982,0.017583570969835982,broad_corridor_observation_distribution,network_and_physical_both_broad,0.030303030303030304,True,True,True,True,True,auditable,,32,21,0.1515151515151515,0.8484848484848482,transition_near_country
JM,1,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,1.0,-1.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0,0.0,1.0,transition_near_country
JP,289,0.1314878892733564,0.23183391003460208,0.328719723183391,3.612352705442041,0.8088730465261591,37.05312543640217,broad_network_transition_distribution,0.15916955017301038,0.314878892733564,0.4671280276816609,2.6594622187059422,0.7259226063564453,14.28860288876109,-0.08295044016971376,0.08295044016971376,broad_corridor_observation_distribution,network_and_physical_both_broad,0.12110726643598616,True,True,True,True,True,auditable,,229,122,0.5190311418685121,0.4809688581314879,transition_near_country
KE,6,0.5,0.8333333333333333,1.0,1.0114042647073518,0.920619835714305,2.7494592739972052,moderate_network_transition_concentration,0.6666666666666666,0.8333333333333333,1.0,0.8675632284814613,0.7896900821428475,2.3811015779522995,-0.13092975357145742,0.13092975357145742,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",6,6,0.0,1.0,transition_near_country
KW,1,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,transition_near_country
KY,1,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
LC,4,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,moderate_network_transition_concentration,0.125,0.25,0.375,2.4260151319598084,0.9763003097789544,11.31370849898476,-0.023699690221045566,0.023699690221045566,broad_corridor_observation_distribution,network_concentrated_physical_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.5,0.5,transition_near_country
LK,8,0.5,0.75,0.875,1.2130075659799042,0.875,3.363585661014858,weak_network_transition_concentration,0.5,0.875,1.0,0.9743147528693494,0.8868595071429147,2.649351128562104,0.011859507142914727,-0.011859507142914727,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",8,4,0.0,1.0,transition_near_country
ME,1,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,transition_near_country
MM,2,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0,transition_near_country
MP,2,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,1.0,-1.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0,transition_near_country
MT,17,0.23529411764705882,0.47058823529411764,0.5882352941176471,1.9361993456845223,0.9311150647305054,6.93235335960359,broad_network_transition_distribution,0.8235294117647058,0.9411764705882353,1.0,0.5783252866601273,0.5264143616682583,1.7830498315865158,-0.40470070306224715,0.40470070306224715,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,10,3,0.8235294117647058,0.17647058823529413,transition_near_country
MV,3,0.3333333333333333,0.6666666666666666,1.0,1.0986122886681096,0.9999999999999998,2.9999999999999996,weak_network_transition_concentration,0.6666666666666666,1.0,1.0,0.6365141682948128,0.9182958340544894,1.8898815748423097,-0.08170416594551033,0.08170416594551033,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,0.0,1.0,transition_near_country
MX,2,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0,transition_near_country
MY,17,0.5882352941176471,0.7058823529411765,0.7647058823529412,1.3972047975232547,0.7180212293982637,4.0438806890602415,broad_network_transition_distribution,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.9795803921002357,0.4710785912783588,2.663338449575379,-0.2469426381199049,0.2469426381199049,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.11764705882352941,False,False,False,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,16,12,0.0,1.0,transition_near_country
NC,4,0.75,1.0,1.0,0.5623351446188083,0.8112781244591328,1.7547653506033232,moderate_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,-0.8112781244591328,0.8112781244591328,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.25,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",4,2,0.0,1.0,transition_near_country
NG,10,0.2,0.4,0.5,2.0253262207700677,0.9739760316291209,7.578582832551992,broad_network_transition_distribution,0.4,0.8,0.9,1.2628643221541276,0.7846617209633034,3.5355339059327373,-0.1893143106658175,0.1893143106658175,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,10,7,0.0,1.0,transition_near_country
NL,35,0.17142857142857143,0.34285714285714286,0.45714285714285713,2.3020545335228806,0.9264148951910448,9.99469581250623,broad_network_transition_distribution,1.0,1.0,1.0,-0.0,0.0,1.0,-0.9264148951910448,0.9264148951910448,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.17142857142857143,True,True,True,True,True,auditable,,35,24,0.0,1.0,transition_near_country
NO,40,0.4,0.5,0.5750000000000001,2.207107967749824,0.7960459299447974,9.089391531770161,broad_network_transition_distribution,0.19666666666666666,0.2841666666666667,0.35916666666666663,3.025810129299802,0.8202518317385888,20.61069527765844,0.02420590179379145,-0.02420590179379145,broad_corridor_observation_distribution,network_and_physical_both_broad,0.025,True,True,True,True,True,auditable,,32,14,1.0,0.0,transition_near_country
NU,1,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0,0.0,1.0,transition_near_country
NZ,128,0.2578125,0.4609375,0.5625,2.3907895581700664,0.7624920964689444,10.922114183991685,broad_network_transition_distribution,0.12890625,0.2578125,0.375,2.375318953823876,0.8771325409171113,10.754442809759313,0.1146404444481669,-0.1146404444481669,broad_corridor_observation_distribution,network_and_physical_both_broad,0.125,True,True,True,True,True,auditable,,79,26,0.4765625,0.5234375,transition_near_country
OM,4,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,moderate_network_transition_concentration,0.5,0.75,0.875,1.2130075659799042,0.875,3.363585661014858,-0.125,0.125,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,4,0.0,1.0,transition_near_country
PA,6,0.3333333333333333,0.5,0.6666666666666666,1.5607104090414068,0.9697238998682475,4.7622031559046,broad_network_transition_distribution,0.3333333333333333,0.6666666666666666,0.8333333333333333,1.4451858789480823,0.8979444735226818,4.242640687119285,-0.07177942634556567,0.07177942634556567,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",6,6,0.3333333333333333,0.6666666666666666,transition_near_country
