country,corridor_id,corridor_label,observation_mass,raw_segment_count_with_corridor_feasible,unique_atomic_segments,unique_traceroutes,unique_probes,unique_probe_asns,group_unique_probes,group_unique_probe_asns,share_of_country_observation_mass,rank_within_country,is_top1_corridor,is_top2_corridor,is_top3_corridor,domestic_segment_mass,international_segment_mass
NU,landing_region_0601a73acabb::landing_region_3b96281acedd,"Apia, Samoa -> Alofi, Niue",2.0,2,2,2,1,1,1,1,1.0,1,True,False,False,0.0,2.0
NZ,landing_region_58084817cbe7::landing_region_64abd2b76b5b,"Paddington, NSW, Australia -> Takapuna, New Zealand",81.0,81,81,81,43,8,69,20,0.2872340425531915,1,True,False,False,0.0,81.0
NZ,landing_region_0850a0fd663e::landing_region_202dc066a01e,"Oteranga Bay, New Zealand -> Paraparaumu, New Zealand",58.0,58,58,42,21,6,69,20,0.20567375886524822,2,False,True,False,58.0,0.0
NZ,landing_region_0850a0fd663e::landing_region_64abd2b76b5b,"Oteranga Bay, New Zealand -> Takapuna, New Zealand",29.0,58,58,45,23,7,69,20,0.10283687943262411,3,False,False,True,29.0,0.0
NZ,landing_region_202dc066a01e::landing_region_64abd2b76b5b,"Paraparaumu, New Zealand -> Takapuna, New Zealand",29.0,58,58,45,23,7,69,20,0.10283687943262411,4,False,False,False,29.0,0.0
NZ,landing_region_64abd2b76b5b::landing_region_df61fea74887,"Takapuna, New Zealand -> El Segundo, CA, United States",26.0,26,26,20,13,7,69,20,0.09219858156028368,5,False,False,False,0.0,26.0
NZ,landing_region_64abd2b76b5b::landing_region_fee4652f607a,"Takapuna, New Zealand -> Raglan, New Zealand",18.0,18,18,18,9,1,69,20,0.06382978723404255,6,False,False,False,18.0,0.0
NZ,landing_region_c0018732c600::landing_region_fee4652f607a,"Christchurch, New Zealand -> Raglan, New Zealand",18.0,18,18,18,9,1,69,20,0.06382978723404255,7,False,False,False,18.0,0.0
NZ,landing_region_64abd2b76b5b::landing_region_c0018732c600,"Takapuna, New Zealand -> Christchurch, New Zealand",10.0,10,10,8,4,3,69,20,0.03546099290780142,8,False,False,False,10.0,0.0
NZ,landing_region_34040dee7bd1::landing_region_64abd2b76b5b,"Hillsboro, OR, United States -> Takapuna, New Zealand",7.0,7,7,7,4,3,69,20,0.024822695035460994,9,False,False,False,0.0,7.0
NZ,landing_region_0850a0fd663e::landing_region_c0018732c600,"Oteranga Bay, New Zealand -> Christchurch, New Zealand",3.0,6,6,6,3,2,69,20,0.010638297872340425,10,False,False,False,3.0,0.0
NZ,landing_region_202dc066a01e::landing_region_c0018732c600,"Paraparaumu, New Zealand -> Christchurch, New Zealand",3.0,6,6,6,3,2,69,20,0.010638297872340425,11,False,False,False,3.0,0.0
PA,landing_region_466f092d0a6e::landing_region_af7df63397a0,"Fort Amador, Panama -> Jacksonville, FL, United States",2.0,2,2,2,1,1,1,1,1.0,1,True,False,False,0.0,2.0
PE,landing_region_4d0efd9bb45b::landing_region_5113b57f1083,"Lurin, Peru -> Praia Grande, Brazil",16.0,16,16,16,9,7,9,7,1.0,1,True,False,False,0.0,16.0
PG,landing_region_58084817cbe7::landing_region_a4275bfd77b7,"Paddington, NSW, Australia -> Port Moresby, Papua New Guinea",2.0,2,2,2,1,1,1,1,1.0,1,True,False,False,0.0,2.0
PH,landing_region_71e1260196d0::landing_region_d0ecf913edd7,"Cavite, Philippines -> Katong, Singapore",77.0,77,77,77,44,23,49,25,0.7777777777777778,1,True,False,False,0.0,77.0
PH,landing_region_71e1260196d0::landing_region_85b85b02a38f,"Cavite, Philippines -> Batangas, Philippines",10.0,10,10,8,4,3,49,25,0.10101010101010101,2,False,True,False,10.0,0.0
PH,landing_region_85b85b02a38f::landing_region_d0ecf913edd7,"Batangas, Philippines -> Katong, Singapore",6.0,6,6,6,3,2,49,25,0.06060606060606061,3,False,False,True,0.0,6.0
PH,landing_region_00c458c2b5c8::landing_region_568e54040a5c,"Palompon, Philippines -> Talisay, Philippines",2.0,2,2,2,1,1,49,25,0.020202020202020204,4,False,False,False,2.0,0.0
PH,landing_region_11a5fc08eb7a::landing_region_73f9243dcd5b,"Caticlan, Philippines -> Roxas City, Philippines",2.0,2,2,2,1,1,49,25,0.020202020202020204,5,False,False,False,2.0,0.0
PH,landing_region_319252418c1f::landing_region_71e1260196d0,"Deep Water Bay, China -> Cavite, Philippines",2.0,2,2,2,2,2,49,25,0.020202020202020204,6,False,False,False,0.0,2.0
PK,landing_region_1b3a8d836a7d::landing_region_d0ecf913edd7,"Karachi, Pakistan -> Katong, Singapore",8.0,8,8,8,4,4,4,4,1.0,1,True,False,False,0.0,8.0
PR,landing_region_0c894d5ef6d3::landing_region_822747b0ce7e,"Dania Beach, FL, United States -> Miramar, PR, United States",4.0,4,4,4,2,2,2,2,1.0,1,True,False,False,0.0,4.0
PT,landing_region_08ea81d123b5::landing_region_c88b92706e9c,"Marseille, France -> Seixal, Portugal",86.0,86,86,86,52,14,52,14,1.0,1,True,False,False,0.0,86.0
SA,landing_region_08ea81d123b5::landing_region_445416594174,"Marseille, France -> Amwaj Island, Bahrain",3.0,3,3,3,2,2,2,2,0.75,1,True,False,False,0.0,3.0
SA,landing_region_445416594174::landing_region_a096883e3a96,"Amwaj Island, Bahrain -> Jeddah, Saudi Arabia",1.0,1,1,1,1,1,2,2,0.25,2,False,True,False,1.0,0.0
SE,landing_region_1ce0b85cd8b9::landing_region_e1a72a298b9d,"Uto, Sweden -> Dragor, Denmark",66.0,66,66,62,34,15,55,22,0.616822429906542,1,True,False,False,54.0,12.0
SE,landing_region_65aa8d7cf62e::landing_region_71db3ba08a92,"Espoo, Finland -> Stockholm, Sweden",34.0,34,34,34,18,5,55,22,0.3177570093457944,2,False,True,False,0.0,34.0
SE,landing_region_5631d1801aee::landing_region_71db3ba08a92,"Tallinn, Estonia -> Stockholm, Sweden",5.0,5,5,5,3,2,55,22,0.04672897196261682,3,False,False,True,0.0,5.0
SE,landing_region_1ce0b85cd8b9::landing_region_3d94d1c98c16,"Uto, Sweden -> Näsby, Sweden",2.0,2,2,2,1,1,55,22,0.018691588785046728,4,False,False,False,2.0,0.0
SG,landing_region_149ad599e1a3::landing_region_d0ecf913edd7,"Tanjung Bemban, Indonesia -> Katong, Singapore",4905.0,4905,4905,2426,1296,505,1296,505,0.9991851700957425,1,True,False,False,4905.0,0.0
SG,landing_region_08ea81d123b5::landing_region_d0ecf913edd7,"Marseille, France -> Katong, Singapore",2.0,4,4,4,3,3,1296,505,0.00040741495212874313,2,False,True,False,0.0,2.0
SG,landing_region_b368d05deae2::landing_region_d0ecf913edd7,"La Tour Fondue, France -> Katong, Singapore",2.0,4,4,4,3,3,1296,505,0.00040741495212874313,3,False,False,True,0.0,2.0
SL,landing_region_c88b92706e9c::landing_region_dbe3261635ed,"Seixal, Portugal -> Freetown, Sierra Leone",1.0,1,1,1,1,1,1,1,1.0,1,True,False,False,0.0,1.0
SN,landing_region_08ea81d123b5::landing_region_9d5009d65552,"Marseille, France -> Dakar, Senegal",2.0,2,2,2,1,1,2,2,0.5,1,True,False,False,0.0,2.0
SN,landing_region_9d5009d65552::landing_region_c88b92706e9c,"Dakar, Senegal -> Seixal, Portugal",2.0,2,2,2,1,1,2,2,0.5,2,False,True,False,0.0,2.0
TH,landing_region_04269067e649::landing_region_149ad599e1a3,"Songkhla, Thailand -> Tanjung Bemban, Indonesia",1.0,2,2,2,2,1,2,1,0.5,1,True,False,False,0.0,1.0
TH,landing_region_04269067e649::landing_region_d0ecf913edd7,"Songkhla, Thailand -> Katong, Singapore",1.0,2,2,2,2,1,2,1,0.5,2,False,True,False,0.0,1.0
TO,landing_region_1cece50a3587::landing_region_ab5fcb6a28e2,"Suva, Fiji -> Nuku'alofa, Tonga",2.0,2,2,2,1,1,1,1,1.0,1,True,False,False,0.0,2.0
TW,landing_region_3362110f86da::landing_region_7a95dbddaa36,"Pa Li, Taiwan -> Yuanli, Taiwan",69.0,69,69,43,22,3,59,20,0.3631578947368421,1,True,False,False,69.0,0.0
