country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
CH,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,138,138.0,1,landing_region_0376::landing_region_0376,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,39,11,1,1.0,0.0,country_corridor_concentration_summary,,
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,120,120.0,1,landing_region_0376::landing_region_0376,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,36,10,1,1.0,0.0,service_country_corridor_concentration_summary,CH,G-Root
IL,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,60,60.0,1,landing_region_0083::landing_region_0083,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,20,10,1,1.0,0.0,country_corridor_concentration_summary,,
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,60,60.0,1,landing_region_0230::landing_region_0230,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,12,9,1,1.0,0.0,service_country_corridor_concentration_summary,TJ,G-Root
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,56,56.0,1,landing_region_0083::landing_region_0083,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,17,9,1,1.0,0.0,service_country_corridor_concentration_summary,IL,G-Root
PT,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,195,195.0,2,landing_region_0239::landing_region_0239,0.9794871794871794,1.0,1.0,1.1052021564199161,severe_corridor_observation_concentration,True,True,True,True,auditable,,60,19,1,1.0,0.0,country_corridor_concentration_summary,,
HK,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,742,742.0,2,landing_region_0230::landing_region_0230,0.9757412398921833,1.0,1.0,1.120953755603635,severe_corridor_observation_concentration,True,True,True,True,auditable,,183,107,1,0.9757412398921833,0.02425876010781671,country_corridor_concentration_summary,,
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,148,148.0,2,landing_region_0239::landing_region_0239,0.972972972972973,1.0,1.0,1.1322998585211326,severe_corridor_observation_concentration,True,True,True,True,auditable,,44,11,1,1.0,0.0,service_country_corridor_concentration_summary,PT,G-Root
SG,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,1480,1480.0,5,landing_region_0132::landing_region_0132,0.970945945945946,0.995945945945946,0.9979729729729729,1.1586783409056949,severe_corridor_observation_concentration,True,True,True,True,auditable,,385,177,1,0.970945945945946,0.029054054054054056,country_corridor_concentration_summary,,
BR,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,59,59.0,3,landing_region_0174::landing_region_0370,0.9661016949152542,0.983050847457627,1.0,1.1871301566928694,severe_corridor_observation_concentration,True,True,True,True,auditable,,31,11,1,0.01694915254237288,0.9830508474576272,country_corridor_concentration_summary,,
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,123,123.0,3,landing_region_0132::landing_region_0132,0.959349593495935,0.983739837398374,1.0,1.218187249454985,severe_corridor_observation_concentration,True,True,True,True,auditable,,30,18,1,0.983739837398374,0.016260162601626018,service_country_corridor_concentration_summary,TH,G-Root
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,252,252.0,3,landing_region_0230::landing_region_0230,0.9365079365079365,0.9841269841269842,1.0,1.312814988431914,severe_corridor_observation_concentration,True,True,True,True,auditable,,43,27,1,0.9920634920634921,0.007936507936507936,service_country_corridor_concentration_summary,HK,G-Root
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,428,428.0,3,landing_region_0051::landing_region_0051,0.9345794392523364,0.9906542056074766,1.0,1.3079473118690466,severe_corridor_observation_concentration,True,True,True,True,auditable,,88,28,1,0.9485981308411215,0.0514018691588785,service_country_corridor_concentration_summary,DK,G-Root
DK,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,419,419.0,4,landing_region_0051::landing_region_0051,0.9069212410501193,0.9642004773269689,0.990453460620525,1.4805012618302114,severe_corridor_observation_concentration,True,True,True,True,auditable,,93,33,1,0.9307875894988067,0.06921241050119331,country_corridor_concentration_summary,,
